"BehaviorSpace results (NetLogo 5.3)"
"Virus.nlogo"
"experiment"
"01/27/2016 11:08:48:370 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-17","17","-17","17"
"[run number]","duration","infectiousness","chance-recover","[step]","count turtles"
"7","10","40","0","103","131"
"8","10","40","0","12","140"
"2","10","10","0","63","135"
"7","10","40","0","104","131"
"9","10","40","0","10","150"
"8","10","40","0","13","140"
"9","10","40","0","11","139"
"7","10","40","0","105","131"
"8","10","40","0","14","140"
"2","10","10","0","64","135"
"9","10","40","0","12","138"
"7","10","40","0","106","131"
"8","10","40","0","15","139"
"9","10","40","0","13","138"
"7","10","40","0","107","131"
"8","10","40","0","16","139"
"9","10","40","0","14","138"
"7","10","40","0","108","131"
"2","10","10","0","65","135"
"8","10","40","0","17","138"
"9","10","40","0","15","138"
"7","10","40","0","109","131"
"8","10","40","0","18","138"
"9","10","40","0","16","138"
"7","10","40","0","110","130"
"8","10","40","0","19","137"
"2","10","10","0","66","135"
"7","10","40","0","111","130"
"9","10","40","0","17","137"
"8","10","40","0","20","136"
"7","10","40","0","112","130"
"9","10","40","0","18","135"
"8","10","40","0","21","135"
"7","10","40","0","113","130"
"9","10","40","0","19","134"
"2","10","10","0","67","134"
"8","10","40","0","22","135"
"7","10","40","0","114","130"
"9","10","40","0","20","134"
"8","10","40","0","23","135"
"7","10","40","0","115","130"
"9","10","40","0","21","134"
"8","10","40","0","24","135"
"2","10","10","0","68","134"
"7","10","40","0","116","130"
"9","10","40","0","22","134"
"8","10","40","0","25","135"
"9","10","40","0","23","134"
"7","10","40","0","117","130"
"8","10","40","0","26","135"
"9","10","40","0","24","134"
"8","10","40","0","27","134"
"7","10","40","0","118","130"
"9","10","40","0","25","134"
"8","10","40","0","28","134"
"2","10","10","0","69","134"
"7","10","40","0","119","130"
"9","10","40","0","26","134"
"8","10","40","0","29","134"
"7","10","40","0","120","130"
"9","10","40","0","27","134"
"8","10","40","0","30","134"
"9","10","40","0","28","134"
"7","10","40","0","121","130"
"8","10","40","0","31","134"
"2","10","10","0","70","134"
"9","10","40","0","29","134"
"7","10","40","0","122","130"
"8","10","40","0","32","134"
"9","10","40","0","30","134"
"7","10","40","0","123","130"
"8","10","40","0","33","134"
"2","10","10","0","71","134"
"9","10","40","0","31","134"
"8","10","40","0","34","134"
"7","10","40","0","124","130"
"9","10","40","0","32","134"
"8","10","40","0","35","134"
"7","10","40","0","125","130"
"9","10","40","0","33","134"
"8","10","40","0","36","134"
"7","10","40","0","126","130"
"2","10","10","0","72","134"
"8","10","40","0","37","134"
"9","10","40","0","34","134"
"7","10","40","0","127","130"
"9","10","40","0","35","134"
"8","10","40","0","38","133"
"7","10","40","0","128","130"
"2","10","10","0","73","134"
"9","10","40","0","36","134"
"7","10","40","0","129","130"
"8","10","40","0","39","133"
"9","10","40","0","37","134"
"7","10","40","0","130","130"
"8","10","40","0","40","133"
"9","10","40","0","38","134"
"7","10","40","0","131","130"
"8","10","40","0","41","133"
"2","10","10","0","74","134"
"7","10","40","0","132","130"
"8","10","40","0","42","133"
"9","10","40","0","39","133"
"7","10","40","0","133","130"
"8","10","40","0","43","133"
"9","10","40","0","40","133"
"2","10","10","0","75","134"
"7","10","40","0","134","130"
"8","10","40","0","44","133"
"9","10","40","0","41","133"
"8","10","40","0","45","133"
"9","10","40","0","42","133"
"7","10","40","0","135","129"
"9","10","40","0","43","133"
"8","10","40","0","46","133"
"7","10","40","0","136","129"
"2","10","10","0","76","134"
"9","10","40","0","44","133"
"8","10","40","0","47","133"
"7","10","40","0","137","129"
"9","10","40","0","45","133"
"8","10","40","0","48","132"
"7","10","40","0","138","129"
"2","10","10","0","77","134"
"9","10","40","0","46","133"
"8","10","40","0","49","132"
"7","10","40","0","139","129"
"9","10","40","0","47","133"
"8","10","40","0","50","132"
"7","10","40","0","140","129"
"8","10","40","0","51","132"
"9","10","40","0","48","132"
"2","10","10","0","78","134"
"7","10","40","0","141","129"
"9","10","40","0","49","132"
"8","10","40","0","52","132"
"7","10","40","0","142","129"
"8","10","40","0","53","132"
"9","10","40","0","50","132"
"7","10","40","0","143","129"
"9","10","40","0","51","132"
"8","10","40","0","54","132"
"2","10","10","0","79","134"
"7","10","40","0","144","129"
"8","10","40","0","55","132"
"9","10","40","0","52","132"
"7","10","40","0","145","129"
"8","10","40","0","56","132"
"9","10","40","0","53","132"
"2","10","10","0","80","134"
"8","10","40","0","57","132"
"9","10","40","0","54","132"
"7","10","40","0","146","129"
"8","10","40","0","58","132"
"9","10","40","0","55","132"
"7","10","40","0","147","129"
"8","10","40","0","59","132"
"9","10","40","0","56","132"
"7","10","40","0","148","129"
"2","10","10","0","81","134"
"9","10","40","0","57","132"
"8","10","40","0","60","132"
"7","10","40","0","149","129"
"9","10","40","0","58","132"
"8","10","40","0","61","132"
"7","10","40","0","150","129"
"2","10","10","0","82","134"
"9","10","40","0","59","132"
"8","10","40","0","62","132"
"9","10","40","0","60","132"
"8","10","40","0","63","132"
"9","10","40","0","61","132"
"8","10","40","0","64","132"
"2","10","10","0","83","134"
"8","10","40","0","65","132"
"9","10","40","0","62","132"
"8","10","40","0","66","132"
"9","10","40","0","63","132"
"10","10","55","0","0","150"
"9","10","40","0","64","132"
"8","10","40","0","67","132"
"9","10","40","0","65","132"
"8","10","40","0","68","132"
"10","10","55","0","1","150"
"2","10","10","0","84","134"
"9","10","40","0","66","132"
"8","10","40","0","69","132"
"9","10","40","0","67","132"
"8","10","40","0","70","132"
"10","10","55","0","2","150"
"8","10","40","0","71","132"
"9","10","40","0","68","132"
"8","10","40","0","72","132"
"9","10","40","0","69","132"
"9","10","40","0","70","132"
"8","10","40","0","73","132"
"10","10","55","0","3","150"
"2","10","10","0","85","134"
"8","10","40","0","74","132"
"9","10","40","0","71","132"
"8","10","40","0","75","132"
"9","10","40","0","72","132"
"10","10","55","0","4","150"
"8","10","40","0","76","132"
"9","10","40","0","73","132"
"2","10","10","0","86","134"
"8","10","40","0","77","132"
"10","10","55","0","5","150"
"9","10","40","0","74","132"
"8","10","40","0","78","132"
"9","10","40","0","75","132"
"10","10","55","0","6","150"
"8","10","40","0","79","132"
"2","10","10","0","87","134"
"9","10","40","0","76","132"
"8","10","40","0","80","132"
"10","10","55","0","7","150"
"9","10","40","0","77","132"
"8","10","40","0","81","132"
"10","10","55","0","8","150"
"9","10","40","0","78","131"
"8","10","40","0","82","131"
"2","10","10","0","88","134"
"9","10","40","0","79","131"
"8","10","40","0","83","131"
"10","10","55","0","9","150"
"9","10","40","0","80","131"
"8","10","40","0","84","131"
"10","10","55","0","10","150"
"2","10","10","0","89","134"
"9","10","40","0","81","131"
"8","10","40","0","85","131"
"9","10","40","0","82","131"
"10","10","55","0","11","139"
"8","10","40","0","86","131"
"9","10","40","0","83","131"
"8","10","40","0","87","131"
"10","10","55","0","12","137"
"2","10","10","0","90","134"
"8","10","40","0","88","131"
"9","10","40","0","84","131"
"10","10","55","0","13","136"
"8","10","40","0","89","131"
"9","10","40","0","85","131"
"10","10","55","0","14","136"
"9","10","40","0","86","131"
"8","10","40","0","90","130"
"2","10","10","0","91","134"
"9","10","40","0","87","131"
"8","10","40","0","91","130"
"10","10","55","0","15","134"
"8","10","40","0","92","130"
"10","10","55","0","16","134"
"9","10","40","0","88","131"
"2","10","10","0","92","134"
"8","10","40","0","93","130"
"10","10","55","0","17","132"
"9","10","40","0","89","131"
"8","10","40","0","94","130"
"9","10","40","0","90","131"
"10","10","55","0","18","129"
"8","10","40","0","95","130"
"2","10","10","0","93","134"
"9","10","40","0","91","131"
"10","10","55","0","19","127"
"8","10","40","0","96","130"
"9","10","40","0","92","131"
"8","10","40","0","97","130"
"10","10","55","0","20","124"
"9","10","40","0","93","130"
"8","10","40","0","98","130"
"10","10","55","0","21","122"
"9","10","40","0","94","130"
"8","10","40","0","99","130"
"10","10","55","0","22","122"
"8","10","40","0","100","130"
"9","10","40","0","95","130"
"8","10","40","0","101","130"
"9","10","40","0","96","130"
"8","10","40","0","102","130"
"9","10","40","0","97","129"
"8","10","40","0","103","130"
"10","10","55","0","23","122"
"9","10","40","0","98","129"
"2","10","10","0","94","134"
"10","10","55","0","24","122"
"8","10","40","0","104","130"
"9","10","40","0","99","128"
"10","10","55","0","25","122"
"8","10","40","0","105","130"
"9","10","40","0","100","128"
"8","10","40","0","106","130"
"10","10","55","0","26","122"
"9","10","40","0","101","128"
"2","10","10","0","95","134"
"10","10","55","0","27","122"
"9","10","40","0","102","128"
"8","10","40","0","107","129"
"10","10","55","0","28","122"
"9","10","40","0","103","128"
"8","10","40","0","108","129"
"10","10","55","0","29","122"
"9","10","40","0","104","128"
"8","10","40","0","109","129"
"2","10","10","0","96","134"
"9","10","40","0","105","128"
"8","10","40","0","110","129"
"10","10","55","0","30","122"
"9","10","40","0","106","128"
"8","10","40","0","111","129"
"10","10","55","0","31","122"
"9","10","40","0","107","128"
"8","10","40","0","112","129"
"2","10","10","0","97","134"
"10","10","55","0","32","122"
"8","10","40","0","113","129"
"9","10","40","0","108","128"
"8","10","40","0","114","129"
"10","10","55","0","33","122"
"8","10","40","0","115","129"
"10","10","55","0","34","122"
"9","10","40","0","109","128"
"8","10","40","0","116","129"
"2","10","10","0","98","134"
"10","10","55","0","35","122"
"9","10","40","0","110","128"
"8","10","40","0","117","128"
"9","10","40","0","111","128"
"10","10","55","0","36","122"
"8","10","40","0","118","128"
"9","10","40","0","112","128"
"10","10","55","0","37","122"
"8","10","40","0","119","128"
"9","10","40","0","113","128"
"8","10","40","0","120","128"
"10","10","55","0","38","122"
"2","10","10","0","99","134"
"9","10","40","0","114","128"
"8","10","40","0","121","128"
"10","10","55","0","39","122"
"8","10","40","0","122","128"
"10","10","55","0","40","122"
"9","10","40","0","115","127"
"8","10","40","0","123","128"
"10","10","55","0","41","122"
"9","10","40","0","116","127"
"8","10","40","0","124","128"
"10","10","55","0","42","122"
"9","10","40","0","117","127"
"8","10","40","0","125","128"
"10","10","55","0","43","122"
"9","10","40","0","118","127"
"8","10","40","0","126","128"
"10","10","55","0","44","122"
"9","10","40","0","119","127"
"8","10","40","0","127","128"
"10","10","55","0","45","122"
"8","10","40","0","128","128"
"10","10","55","0","46","122"
"8","10","40","0","129","128"
"9","10","40","0","120","127"
"10","10","55","0","47","122"
"8","10","40","0","130","128"
"10","10","55","0","48","122"
"9","10","40","0","121","127"
"2","10","10","0","100","134"
"8","10","40","0","131","128"
"10","10","55","0","49","122"
"9","10","40","0","122","127"
"8","10","40","0","132","128"
"10","10","55","0","50","122"
"9","10","40","0","123","127"
"8","10","40","0","133","128"
"10","10","55","0","51","122"
"2","10","10","0","101","134"
"9","10","40","0","124","127"
"8","10","40","0","134","128"
"10","10","55","0","52","122"
"9","10","40","0","125","127"
"8","10","40","0","135","128"
"10","10","55","0","53","122"
"9","10","40","0","126","127"
"8","10","40","0","136","128"
"10","10","55","0","54","122"
"8","10","40","0","137","128"
"9","10","40","0","127","127"
"2","10","10","0","102","134"
"10","10","55","0","55","122"
"8","10","40","0","138","128"
"9","10","40","0","128","127"
"10","10","55","0","56","122"
"8","10","40","0","139","128"
"9","10","40","0","129","127"
"10","10","55","0","57","122"
"8","10","40","0","140","128"
"2","10","10","0","103","134"
"9","10","40","0","130","127"
"8","10","40","0","141","128"
"10","10","55","0","58","122"
"9","10","40","0","131","127"
"8","10","40","0","142","128"
"10","10","55","0","59","122"
"8","10","40","0","143","128"
"9","10","40","0","132","127"
"8","10","40","0","144","128"
"9","10","40","0","133","127"
"10","10","55","0","60","122"
"2","10","10","0","104","134"
"9","10","40","0","134","127"
"8","10","40","0","145","128"
"10","10","55","0","61","122"
"8","10","40","0","146","128"
"9","10","40","0","135","127"
"10","10","55","0","62","122"
"8","10","40","0","147","128"
"10","10","55","0","63","122"
"9","10","40","0","136","127"
"2","10","10","0","105","134"
"8","10","40","0","148","128"
"10","10","55","0","64","122"
"9","10","40","0","137","127"
"8","10","40","0","149","128"
"10","10","55","0","65","122"
"9","10","40","0","138","127"
"8","10","40","0","150","128"
"10","10","55","0","66","122"
"2","10","10","0","106","134"
"9","10","40","0","139","127"
"10","10","55","0","67","122"
"10","10","55","0","68","122"
"9","10","40","0","140","127"
"2","10","10","0","107","133"
"10","10","55","0","69","122"
"9","10","40","0","141","127"
"11","10","55","0","0","150"
"10","10","55","0","70","122"
"9","10","40","0","142","127"
"10","10","55","0","71","122"
"11","10","55","0","1","150"
"2","10","10","0","108","133"
"9","10","40","0","143","127"
"10","10","55","0","72","122"
"11","10","55","0","2","150"
"9","10","40","0","144","127"
"10","10","55","0","73","122"
"11","10","55","0","3","150"
"9","10","40","0","145","127"
"10","10","55","0","74","122"
"10","10","55","0","75","122"
"11","10","55","0","4","150"
"9","10","40","0","146","127"
"10","10","55","0","76","122"
"2","10","10","0","109","133"
"11","10","55","0","5","150"
"9","10","40","0","147","127"
"10","10","55","0","77","122"
"9","10","40","0","148","127"
"11","10","55","0","6","150"
"10","10","55","0","78","122"
"9","10","40","0","149","127"
"10","10","55","0","79","122"
"11","10","55","0","7","150"
"2","10","10","0","110","133"
"9","10","40","0","150","127"
"10","10","55","0","80","122"
"11","10","55","0","8","150"
"10","10","55","0","81","122"
"11","10","55","0","9","150"
"2","10","10","0","111","133"
"10","10","55","0","82","122"
"11","10","55","0","10","149"
"10","10","55","0","83","122"
"11","10","55","0","11","139"
"10","10","55","0","84","122"
"2","10","10","0","112","133"
"12","10","55","0","0","150"
"11","10","55","0","12","138"
"10","10","55","0","85","122"
"10","10","55","0","86","122"
"12","10","55","0","1","150"
"11","10","55","0","13","137"
"12","10","55","0","2","150"
"2","10","10","0","113","133"
"10","10","55","0","87","122"
"11","10","55","0","14","137"
"12","10","55","0","3","150"
"10","10","55","0","88","121"
"11","10","55","0","15","137"
"10","10","55","0","89","121"
"12","10","55","0","4","150"
"11","10","55","0","16","137"
"2","10","10","0","114","133"
"10","10","55","0","90","121"
"11","10","55","0","17","137"
"12","10","55","0","5","150"
"10","10","55","0","91","121"
"11","10","55","0","18","135"
"10","10","55","0","92","121"
"11","10","55","0","19","134"
"12","10","55","0","6","150"
"10","10","55","0","93","121"
"11","10","55","0","20","134"
"2","10","10","0","115","133"
"10","10","55","0","94","121"
"12","10","55","0","7","150"
"11","10","55","0","21","134"
"10","10","55","0","95","121"
"11","10","55","0","22","134"
"12","10","55","0","8","150"
"11","10","55","0","23","134"
"2","10","10","0","116","133"
"10","10","55","0","96","121"
"12","10","55","0","9","149"
"11","10","55","0","24","134"
"11","10","55","0","25","134"
"10","10","55","0","97","121"
"12","10","55","0","10","149"
"11","10","55","0","26","134"
"2","10","10","0","117","133"
"10","10","55","0","98","121"
"11","10","55","0","27","134"
"12","10","55","0","11","139"
"10","10","55","0","99","121"
"11","10","55","0","28","134"
"2","10","10","0","118","133"
"10","10","55","0","100","121"
"12","10","55","0","12","138"
"11","10","55","0","29","134"
"12","10","55","0","13","138"
"11","10","55","0","30","134"
"10","10","55","0","101","121"
"11","10","55","0","31","134"
"12","10","55","0","14","137"
"10","10","55","0","102","120"
"2","10","10","0","119","133"
"11","10","55","0","32","134"
"12","10","55","0","15","137"
"10","10","55","0","103","120"
"11","10","55","0","33","134"
"12","10","55","0","16","136"
"11","10","55","0","34","134"
"12","10","55","0","17","135"
"11","10","55","0","35","134"
"10","10","55","0","104","120"
"12","10","55","0","18","134"
"11","10","55","0","36","134"
"12","10","55","0","19","132"
"11","10","55","0","37","134"
"10","10","55","0","105","120"
"2","10","10","0","120","133"
"12","10","55","0","20","132"
"11","10","55","0","38","134"
"10","10","55","0","106","120"
"11","10","55","0","39","134"
"12","10","55","0","21","130"
"11","10","55","0","40","134"
"12","10","55","0","22","130"
"11","10","55","0","41","134"
"12","10","55","0","23","130"
"11","10","55","0","42","134"
"2","10","10","0","121","133"
"10","10","55","0","107","120"
"11","10","55","0","43","134"
"12","10","55","0","24","129"
"11","10","55","0","44","134"
"10","10","55","0","108","120"
"12","10","55","0","25","129"
"11","10","55","0","45","133"
"11","10","55","0","46","133"
"10","10","55","0","109","120"
"12","10","55","0","26","128"
"11","10","55","0","47","133"
"2","10","10","0","122","133"
"10","10","55","0","110","120"
"12","10","55","0","27","128"
"11","10","55","0","48","133"
"12","10","55","0","28","128"
"11","10","55","0","49","133"
"12","10","55","0","29","127"
"11","10","55","0","50","133"
"10","10","55","0","111","119"
"12","10","55","0","30","126"
"11","10","55","0","51","133"
"10","10","55","0","112","119"
"11","10","55","0","52","133"
"12","10","55","0","31","126"
"2","10","10","0","123","133"
"10","10","55","0","113","119"
